dateday,season,month,hour,holiday,weekday,workingday,weather,casual,registered,count
2011-06-01,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,29,125,154
2011-06-01,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,40,105,145
2011-06-01,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,25,127,152
2011-06-01,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,39,227,266
2011-06-01,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,52,434,486
2011-06-01,summer,Jun,Malam,0,Rabu,1,Light Snow/Rain,31,278,309
2011-06-01,summer,Jun,Malam,0,Rabu,1,Misty/Cloudy,16,248,264
2011-06-01,summer,Jun,Malam,0,Rabu,1,Misty/Cloudy,23,233,256
2011-06-01,summer,Jun,Malam,0,Rabu,1,Clear/Partly Cloudy,29,161,190
2011-06-01,summer,Jun,Malam,0,Rabu,1,Clear/Partly Cloudy,14,115,129
2011-06-01,summer,Jun,Malam,0,Rabu,1,Clear/Partly Cloudy,10,59,69
2011-06-02,summer,Jun,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,11,31,42
2011-06-02,summer,Jun,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,3,12,15
2011-06-02,summer,Jun,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,0,6,6
2011-06-02,summer,Jun,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,0,4,4
2011-06-02,summer,Jun,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,0,3,3
2011-06-02,summer,Jun,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,3,28,31
2011-06-02,summer,Jun,Pagi,0,Kamis,1,Clear/Partly Cloudy,7,106,113
2011-06-02,summer,Jun,Pagi,0,Kamis,1,Clear/Partly Cloudy,19,285,304
2011-06-02,summer,Jun,Pagi,0,Kamis,1,Clear/Partly Cloudy,25,442,467
2011-06-02,summer,Jun,Pagi,0,Kamis,1,Clear/Partly Cloudy,28,197,225
2011-06-02,summer,Jun,Pagi,0,Kamis,1,Clear/Partly Cloudy,33,106,139
2011-06-02,summer,Jun,Pagi,0,Kamis,1,Clear/Partly Cloudy,42,123,165
2011-06-02,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,39,193,232
2011-06-02,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,35,168,203
2011-06-02,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,43,142,185
2011-06-02,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,44,144,188
2011-06-02,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,63,255,318
2011-06-02,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,88,484,572
2011-06-02,summer,Jun,Malam,0,Kamis,1,Clear/Partly Cloudy,74,451,525
2011-06-02,summer,Jun,Malam,0,Kamis,1,Clear/Partly Cloudy,58,321,379
2011-06-02,summer,Jun,Malam,0,Kamis,1,Clear/Partly Cloudy,51,286,337
2011-06-02,summer,Jun,Malam,0,Kamis,1,Clear/Partly Cloudy,33,215,248
2011-06-02,summer,Jun,Malam,0,Kamis,1,Clear/Partly Cloudy,14,141,155
2011-06-02,summer,Jun,Malam,0,Kamis,1,Clear/Partly Cloudy,23,89,112
2011-06-03,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,15,53,68
2011-06-03,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,7,15,22
2011-06-03,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,0,12,12
2011-06-03,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,0,5,5
2011-06-03,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,1,5,6
2011-06-03,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,4,24,28
2011-06-03,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,8,98,106
2011-06-03,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,25,252,277
2011-06-03,summer,Jun,Pagi,0,Jumat,1,Misty/Cloudy,31,471,502
2011-06-03,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,36,194,230
2011-06-03,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,54,107,161
2011-06-03,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,57,135,192
2011-06-03,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,51,208,259
2011-06-03,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,58,190,248
2011-06-03,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,66,174,240
2011-06-03,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,56,156,212
2011-06-03,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,63,286,349
2011-06-03,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,73,485,558
2011-06-03,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,76,488,564
2011-06-03,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,53,338,391
2011-06-03,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,57,236,293
2011-06-03,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,51,196,247
2011-06-03,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,26,145,171
2011-06-03,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,30,141,171
2011-06-04,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,24,69,93
2011-06-04,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,14,80,94
2011-06-04,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,18,41,59
2011-06-04,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,8,10,18
2011-06-04,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,4,11,15
2011-06-04,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,3,5,8
2011-06-04,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,11,17,28
2011-06-04,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,27,60,87
2011-06-04,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,29,96,125
2011-06-04,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,55,169,224
2011-06-04,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,115,202,317
2011-06-04,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,120,249,369
2011-06-04,summer,Jun,Siang,0,Sabtu,0,Clear/Partly Cloudy,150,270,420
2011-06-04,summer,Jun,Siang,0,Sabtu,0,Clear/Partly Cloudy,188,268,456
2011-06-04,summer,Jun,Siang,0,Sabtu,0,Clear/Partly Cloudy,193,258,451
2011-06-04,summer,Jun,Siang,0,Sabtu,0,Misty/Cloudy,180,224,404
2011-06-04,summer,Jun,Siang,0,Sabtu,0,Misty/Cloudy,168,272,440
2011-06-04,summer,Jun,Siang,0,Sabtu,0,Misty/Cloudy,142,202,344
2011-06-04,summer,Jun,Malam,0,Sabtu,0,Misty/Cloudy,127,214,341
2011-06-04,summer,Jun,Malam,0,Sabtu,0,Misty/Cloudy,79,206,285
2011-06-04,summer,Jun,Malam,0,Sabtu,0,Misty/Cloudy,90,149,239
2011-06-04,summer,Jun,Malam,0,Sabtu,0,Misty/Cloudy,46,139,185
2011-06-04,summer,Jun,Malam,0,Sabtu,0,Clear/Partly Cloudy,49,141,190
2011-06-04,summer,Jun,Malam,0,Sabtu,0,Misty/Cloudy,29,121,150
2011-06-05,summer,Jun,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,23,90,113
2011-06-05,summer,Jun,Dini Hari,0,Minggu,0,Misty/Cloudy,26,70,96
2011-06-05,summer,Jun,Dini Hari,0,Minggu,0,Misty/Cloudy,16,48,64
2011-06-05,summer,Jun,Dini Hari,0,Minggu,0,Misty/Cloudy,22,25,47
2011-06-05,summer,Jun,Dini Hari,0,Minggu,0,Misty/Cloudy,4,8,12
2011-06-05,summer,Jun,Dini Hari,0,Minggu,0,Misty/Cloudy,1,5,6
2011-06-05,summer,Jun,Pagi,0,Minggu,0,Misty/Cloudy,10,11,21
2011-06-05,summer,Jun,Pagi,0,Minggu,0,Misty/Cloudy,8,19,27
2011-06-05,summer,Jun,Pagi,0,Minggu,0,Misty/Cloudy,24,74,98
2011-06-05,summer,Jun,Pagi,0,Minggu,0,Misty/Cloudy,53,111,164
2011-06-05,summer,Jun,Pagi,0,Minggu,0,Misty/Cloudy,83,168,251
2011-06-05,summer,Jun,Pagi,0,Minggu,0,Misty/Cloudy,121,214,335
2011-06-05,summer,Jun,Siang,0,Minggu,0,Misty/Cloudy,123,212,335
2011-06-05,summer,Jun,Siang,0,Minggu,0,Clear/Partly Cloudy,154,213,367
2011-06-05,summer,Jun,Siang,0,Minggu,0,Clear/Partly Cloudy,161,224,385
2011-06-05,summer,Jun,Siang,0,Minggu,0,Clear/Partly Cloudy,161,256,417
2011-06-05,summer,Jun,Siang,0,Minggu,0,Clear/Partly Cloudy,138,260,398
2011-06-05,summer,Jun,Siang,0,Minggu,0,Clear/Partly Cloudy,126,264,390
2011-06-05,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,124,239,363
2011-06-05,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,108,249,357
2011-06-05,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,84,195,279
2011-06-05,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,54,111,165
2011-06-05,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,36,94,130
2011-06-05,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,25,61,86
2011-06-06,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,11,18,29
2011-06-06,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,9,5,14
2011-06-06,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,4,4,8
2011-06-06,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,2,3,5
2011-06-06,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,4,4,8
2011-06-06,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,7,24,31
2011-06-06,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,11,101,112
2011-06-06,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,18,281,299
2011-06-06,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,28,410,438
2011-06-06,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,26,162,188
2011-06-06,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,31,64,95
2011-06-06,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,39,72,111
2011-06-06,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,25,128,153
2011-06-06,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,28,152,180
2011-06-06,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,46,99,145
2011-06-06,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,38,127,165
2011-06-06,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,34,233,267
2011-06-06,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,63,516,579
2011-06-06,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,56,500,556
2011-06-06,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,64,343,407
2011-06-06,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,59,277,336
2011-06-06,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,29,160,189
2011-06-06,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,36,137,173
2011-06-06,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,5,55,60
2011-06-07,summer,Jun,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,5,15,20
2011-06-07,summer,Jun,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,2,2,4
2011-06-07,summer,Jun,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,3,2,5
2011-06-07,summer,Jun,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,1,1,2
2011-06-07,summer,Jun,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,2,3,5
2011-06-07,summer,Jun,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,2,30,32
2011-06-07,summer,Jun,Pagi,0,Selasa,1,Clear/Partly Cloudy,10,116,126
2011-06-07,summer,Jun,Pagi,0,Selasa,1,Misty/Cloudy,23,311,334
2011-06-07,summer,Jun,Pagi,0,Selasa,1,Misty/Cloudy,45,432,477
2011-06-07,summer,Jun,Pagi,0,Selasa,1,Misty/Cloudy,27,190,217
2011-06-07,summer,Jun,Pagi,0,Selasa,1,Misty/Cloudy,37,86,123
2011-06-07,summer,Jun,Pagi,0,Selasa,1,Misty/Cloudy,38,113,151
2011-06-07,summer,Jun,Siang,0,Selasa,1,Misty/Cloudy,42,141,183
2011-06-07,summer,Jun,Siang,0,Selasa,1,Misty/Cloudy,55,141,196
2011-06-07,summer,Jun,Siang,0,Selasa,1,Misty/Cloudy,34,112,146
2011-06-07,summer,Jun,Siang,0,Selasa,1,Misty/Cloudy,56,127,183
2011-06-07,summer,Jun,Siang,0,Selasa,1,Clear/Partly Cloudy,55,253,308
2011-06-07,summer,Jun,Siang,0,Selasa,1,Clear/Partly Cloudy,64,475,539
2011-06-07,summer,Jun,Malam,0,Selasa,1,Clear/Partly Cloudy,72,479,551
2011-06-07,summer,Jun,Malam,0,Selasa,1,Clear/Partly Cloudy,69,355,424
2011-06-07,summer,Jun,Malam,0,Selasa,1,Clear/Partly Cloudy,45,301,346
2011-06-07,summer,Jun,Malam,0,Selasa,1,Clear/Partly Cloudy,31,187,218
2011-06-07,summer,Jun,Malam,0,Selasa,1,Clear/Partly Cloudy,27,126,153
2011-06-07,summer,Jun,Malam,0,Selasa,1,Clear/Partly Cloudy,18,72,90
2011-06-08,summer,Jun,Dini Hari,0,Rabu,1,Clear/Partly Cloudy,12,29,41
2011-06-08,summer,Jun,Dini Hari,0,Rabu,1,Clear/Partly Cloudy,3,20,23
2011-06-08,summer,Jun,Dini Hari,0,Rabu,1,Clear/Partly Cloudy,0,7,7
2011-06-08,summer,Jun,Dini Hari,0,Rabu,1,Clear/Partly Cloudy,2,1,3
2011-06-08,summer,Jun,Dini Hari,0,Rabu,1,Clear/Partly Cloudy,0,6,6
2011-06-08,summer,Jun,Dini Hari,0,Rabu,1,Clear/Partly Cloudy,0,21,21
2011-06-08,summer,Jun,Pagi,0,Rabu,1,Clear/Partly Cloudy,13,103,116
2011-06-08,summer,Jun,Pagi,0,Rabu,1,Clear/Partly Cloudy,24,329,353
2011-06-08,summer,Jun,Pagi,0,Rabu,1,Clear/Partly Cloudy,46,435,481
2011-06-08,summer,Jun,Pagi,0,Rabu,1,Clear/Partly Cloudy,34,168,202
2011-06-08,summer,Jun,Pagi,0,Rabu,1,Clear/Partly Cloudy,27,63,90
2011-06-08,summer,Jun,Pagi,0,Rabu,1,Clear/Partly Cloudy,28,106,134
2011-06-08,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,15,134,149
2011-06-08,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,20,116,136
2011-06-08,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,44,111,155
2011-06-08,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,28,100,128
2011-06-08,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,34,199,233
2011-06-08,summer,Jun,Siang,0,Rabu,1,Clear/Partly Cloudy,80,426,506
2011-06-08,summer,Jun,Malam,0,Rabu,1,Clear/Partly Cloudy,61,398,459
2011-06-08,summer,Jun,Malam,0,Rabu,1,Clear/Partly Cloudy,61,323,384
2011-06-08,summer,Jun,Malam,0,Rabu,1,Clear/Partly Cloudy,55,225,280
2011-06-08,summer,Jun,Malam,0,Rabu,1,Clear/Partly Cloudy,34,168,202
2011-06-08,summer,Jun,Malam,0,Rabu,1,Clear/Partly Cloudy,37,139,176
2011-06-08,summer,Jun,Malam,0,Rabu,1,Clear/Partly Cloudy,18,98,116
2011-06-09,summer,Jun,Dini Hari,0,Kamis,1,Misty/Cloudy,7,40,47
2011-06-09,summer,Jun,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,3,13,16
2011-06-09,summer,Jun,Dini Hari,0,Kamis,1,Misty/Cloudy,0,6,6
2011-06-09,summer,Jun,Dini Hari,0,Kamis,1,Misty/Cloudy,0,2,2
2011-06-09,summer,Jun,Dini Hari,0,Kamis,1,Misty/Cloudy,2,4,6
2011-06-09,summer,Jun,Dini Hari,0,Kamis,1,Misty/Cloudy,1,19,20
2011-06-09,summer,Jun,Pagi,0,Kamis,1,Misty/Cloudy,13,105,118
2011-06-09,summer,Jun,Pagi,0,Kamis,1,Misty/Cloudy,31,283,314
2011-06-09,summer,Jun,Pagi,0,Kamis,1,Misty/Cloudy,32,400,432
2011-06-09,summer,Jun,Pagi,0,Kamis,1,Clear/Partly Cloudy,20,148,168
2011-06-09,summer,Jun,Pagi,0,Kamis,1,Clear/Partly Cloudy,20,74,94
2011-06-09,summer,Jun,Pagi,0,Kamis,1,Clear/Partly Cloudy,36,82,118
2011-06-09,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,40,100,140
2011-06-09,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,18,118,136
2011-06-09,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,25,93,118
2011-06-09,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,18,86,104
2011-06-09,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,30,170,200
2011-06-09,summer,Jun,Siang,0,Kamis,1,Clear/Partly Cloudy,54,355,409
2011-06-09,summer,Jun,Malam,0,Kamis,1,Clear/Partly Cloudy,52,414,466
2011-06-09,summer,Jun,Malam,0,Kamis,1,Misty/Cloudy,55,271,326
2011-06-09,summer,Jun,Malam,0,Kamis,1,Misty/Cloudy,40,214,254
2011-06-09,summer,Jun,Malam,0,Kamis,1,Light Snow/Rain,29,142,171
2011-06-09,summer,Jun,Malam,0,Kamis,1,Misty/Cloudy,22,131,153
2011-06-09,summer,Jun,Malam,0,Kamis,1,Misty/Cloudy,15,82,97
2011-06-10,summer,Jun,Dini Hari,0,Jumat,1,Light Snow/Rain,8,61,69
2011-06-10,summer,Jun,Dini Hari,0,Jumat,1,Light Snow/Rain,5,18,23
2011-06-10,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,6,7,13
2011-06-10,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,3,3,6
2011-06-10,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,0,4,4
2011-06-10,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,0,28,28
2011-06-10,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,10,94,104
2011-06-10,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,25,242,267
2011-06-10,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,29,423,452
2011-06-10,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,37,176,213
2011-06-10,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,23,88,111
2011-06-10,summer,Jun,Pagi,0,Jumat,1,Clear/Partly Cloudy,46,107,153
2011-06-10,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,40,167,207
2011-06-10,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,40,149,189
2011-06-10,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,44,121,165
2011-06-10,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,49,163,212
2011-06-10,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,46,239,285
2011-06-10,summer,Jun,Siang,0,Jumat,1,Clear/Partly Cloudy,63,454,517
2011-06-10,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,96,367,463
2011-06-10,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,61,245,306
2011-06-10,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,53,197,250
2011-06-10,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,55,163,218
2011-06-10,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,40,145,185
2011-06-10,summer,Jun,Malam,0,Jumat,1,Clear/Partly Cloudy,36,110,146
2011-06-11,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,28,89,117
2011-06-11,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,10,67,77
2011-06-11,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,10,50,60
2011-06-11,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,10,18,28
2011-06-11,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,4,9,13
2011-06-11,summer,Jun,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,4,12,16
2011-06-11,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,9,31,40
2011-06-11,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,18,50,68
2011-06-11,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,32,111,143
2011-06-11,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,59,171,230
2011-06-11,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,91,173,264
2011-06-11,summer,Jun,Pagi,0,Sabtu,0,Clear/Partly Cloudy,110,215,325
2011-06-11,summer,Jun,Siang,0,Sabtu,0,Clear/Partly Cloudy,112,235,347
2011-06-11,summer,Jun,Siang,0,Sabtu,0,Clear/Partly Cloudy,150,237,387
2011-06-11,summer,Jun,Siang,0,Sabtu,0,Clear/Partly Cloudy,148,232,380
2011-06-11,summer,Jun,Siang,0,Sabtu,0,Clear/Partly Cloudy,142,232,374
2011-06-11,summer,Jun,Siang,0,Sabtu,0,Misty/Cloudy,169,225,394
2011-06-11,summer,Jun,Siang,0,Sabtu,0,Misty/Cloudy,147,190,337
2011-06-11,summer,Jun,Malam,0,Sabtu,0,Misty/Cloudy,131,155,286
2011-06-11,summer,Jun,Malam,0,Sabtu,0,Clear/Partly Cloudy,97,167,264
2011-06-11,summer,Jun,Malam,0,Sabtu,0,Clear/Partly Cloudy,95,180,275
2011-06-11,summer,Jun,Malam,0,Sabtu,0,Clear/Partly Cloudy,76,144,220
2011-06-11,summer,Jun,Malam,0,Sabtu,0,Clear/Partly Cloudy,53,137,190
2011-06-11,summer,Jun,Malam,0,Sabtu,0,Clear/Partly Cloudy,24,107,131
2011-06-12,summer,Jun,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,19,100,119
2011-06-12,summer,Jun,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,19,74,93
2011-06-12,summer,Jun,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,9,57,66
2011-06-12,summer,Jun,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,8,20,28
2011-06-12,summer,Jun,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,8,6,14
2011-06-12,summer,Jun,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,5,5,10
2011-06-12,summer,Jun,Pagi,0,Minggu,0,Clear/Partly Cloudy,5,9,14
2011-06-12,summer,Jun,Pagi,0,Minggu,0,Clear/Partly Cloudy,7,27,34
2011-06-12,summer,Jun,Pagi,0,Minggu,0,Clear/Partly Cloudy,28,64,92
2011-06-12,summer,Jun,Pagi,0,Minggu,0,Clear/Partly Cloudy,75,107,182
2011-06-12,summer,Jun,Pagi,0,Minggu,0,Clear/Partly Cloudy,120,191,311
2011-06-12,summer,Jun,Pagi,0,Minggu,0,Clear/Partly Cloudy,131,236,367
2011-06-12,summer,Jun,Siang,0,Minggu,0,Clear/Partly Cloudy,176,244,420
2011-06-12,summer,Jun,Siang,0,Minggu,0,Clear/Partly Cloudy,109,264,373
2011-06-12,summer,Jun,Siang,0,Minggu,0,Clear/Partly Cloudy,96,219,315
2011-06-12,summer,Jun,Siang,0,Minggu,0,Clear/Partly Cloudy,142,218,360
2011-06-12,summer,Jun,Siang,0,Minggu,0,Light Snow/Rain,115,235,350
2011-06-12,summer,Jun,Siang,0,Minggu,0,Light Snow/Rain,94,158,252
2011-06-12,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,69,187,256
2011-06-12,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,67,156,223
2011-06-12,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,62,144,206
2011-06-12,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,39,101,140
2011-06-12,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,31,97,128
2011-06-12,summer,Jun,Malam,0,Minggu,0,Clear/Partly Cloudy,33,74,107
2011-06-13,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,8,20,28
2011-06-13,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,6,10,16
2011-06-13,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,2,8,10
2011-06-13,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,1,6,7
2011-06-13,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,1,3,4
2011-06-13,summer,Jun,Dini Hari,0,Senin,1,Clear/Partly Cloudy,2,27,29
2011-06-13,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,7,98,105
2011-06-13,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,26,302,328
2011-06-13,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,44,432,476
2011-06-13,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,35,189,224
2011-06-13,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,38,80,118
2011-06-13,summer,Jun,Pagi,0,Senin,1,Clear/Partly Cloudy,53,106,159
2011-06-13,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,35,161,196
2011-06-13,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,53,174,227
2011-06-13,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,55,145,200
2011-06-13,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,58,127,185
2011-06-13,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,64,262,326
2011-06-13,summer,Jun,Siang,0,Senin,1,Clear/Partly Cloudy,72,529,601
2011-06-13,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,76,510,586
2011-06-13,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,75,348,423
2011-06-13,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,78,253,331
2011-06-13,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,40,178,218
2011-06-13,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,20,114,134
2011-06-13,summer,Jun,Malam,0,Senin,1,Clear/Partly Cloudy,14,75,89
2011-06-14,summer,Jun,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,13,18,31
