dateday,season,year,month,hour,count
2011-08-03,fall,2011,Aug,8,437
2011-08-03,fall,2011,Aug,9,195
2011-08-03,fall,2011,Aug,10,68
2011-08-03,fall,2011,Aug,11,122
2011-08-03,fall,2011,Aug,12,161
2011-08-03,fall,2011,Aug,13,144
2011-08-03,fall,2011,Aug,14,147
2011-08-03,fall,2011,Aug,15,118
2011-08-03,fall,2011,Aug,16,150
2011-08-03,fall,2011,Aug,17,425
2011-08-03,fall,2011,Aug,18,492
2011-08-03,fall,2011,Aug,19,321
2011-08-03,fall,2011,Aug,20,87
2011-08-03,fall,2011,Aug,21,88
2011-08-03,fall,2011,Aug,22,77
2011-08-03,fall,2011,Aug,23,56
2011-08-04,fall,2011,Aug,0,17
2011-08-04,fall,2011,Aug,1,17
2011-08-04,fall,2011,Aug,2,7
2011-08-04,fall,2011,Aug,3,3
2011-08-04,fall,2011,Aug,4,7
2011-08-04,fall,2011,Aug,5,20
2011-08-04,fall,2011,Aug,6,97
2011-08-04,fall,2011,Aug,7,282
2011-08-04,fall,2011,Aug,8,398
2011-08-04,fall,2011,Aug,9,187
2011-08-04,fall,2011,Aug,10,113
2011-08-04,fall,2011,Aug,11,149
2011-08-04,fall,2011,Aug,12,205
2011-08-04,fall,2011,Aug,13,205
2011-08-04,fall,2011,Aug,14,167
2011-08-04,fall,2011,Aug,15,165
2011-08-04,fall,2011,Aug,16,290
2011-08-04,fall,2011,Aug,17,555
2011-08-04,fall,2011,Aug,18,523
2011-08-04,fall,2011,Aug,19,366
2011-08-04,fall,2011,Aug,20,286
2011-08-04,fall,2011,Aug,21,211
2011-08-04,fall,2011,Aug,22,174
2011-08-04,fall,2011,Aug,23,132
2011-08-05,fall,2011,Aug,0,54
2011-08-05,fall,2011,Aug,1,19
2011-08-05,fall,2011,Aug,2,19
2011-08-05,fall,2011,Aug,3,6
2011-08-05,fall,2011,Aug,4,7
2011-08-05,fall,2011,Aug,5,16
2011-08-05,fall,2011,Aug,6,101
2011-08-05,fall,2011,Aug,7,270
2011-08-05,fall,2011,Aug,8,454
2011-08-05,fall,2011,Aug,9,226
2011-08-05,fall,2011,Aug,10,163
2011-08-05,fall,2011,Aug,11,147
2011-08-05,fall,2011,Aug,12,216
2011-08-05,fall,2011,Aug,13,204
2011-08-05,fall,2011,Aug,14,245
2011-08-05,fall,2011,Aug,15,210
2011-08-05,fall,2011,Aug,16,330
2011-08-05,fall,2011,Aug,17,550
2011-08-05,fall,2011,Aug,18,466
2011-08-05,fall,2011,Aug,19,372
2011-08-05,fall,2011,Aug,20,291
2011-08-05,fall,2011,Aug,21,173
2011-08-05,fall,2011,Aug,22,188
2011-08-05,fall,2011,Aug,23,139
2011-08-06,fall,2011,Aug,0,133
2011-08-06,fall,2011,Aug,1,67
2011-08-06,fall,2011,Aug,2,53
2011-08-06,fall,2011,Aug,3,42
2011-08-06,fall,2011,Aug,4,10
2011-08-06,fall,2011,Aug,5,6
2011-08-06,fall,2011,Aug,6,27
2011-08-06,fall,2011,Aug,7,63
2011-08-06,fall,2011,Aug,8,121
2011-08-06,fall,2011,Aug,9,215
2011-08-06,fall,2011,Aug,10,290
2011-08-06,fall,2011,Aug,11,349
2011-08-06,fall,2011,Aug,12,382
2011-08-06,fall,2011,Aug,13,441
2011-08-06,fall,2011,Aug,14,380
2011-08-06,fall,2011,Aug,15,362
2011-08-06,fall,2011,Aug,16,343
2011-08-06,fall,2011,Aug,17,149
2011-08-06,fall,2011,Aug,18,211
2011-08-06,fall,2011,Aug,19,171
2011-08-06,fall,2011,Aug,20,137
2011-08-06,fall,2011,Aug,21,114
2011-08-06,fall,2011,Aug,22,120
2011-08-06,fall,2011,Aug,23,108
2011-08-07,fall,2011,Aug,0,80
2011-08-07,fall,2011,Aug,1,73
2011-08-07,fall,2011,Aug,2,66
2011-08-07,fall,2011,Aug,3,32
2011-08-07,fall,2011,Aug,4,6
2011-08-07,fall,2011,Aug,5,5
2011-08-07,fall,2011,Aug,6,13
2011-08-07,fall,2011,Aug,7,39
2011-08-07,fall,2011,Aug,8,89
2011-08-07,fall,2011,Aug,9,184
2011-08-07,fall,2011,Aug,10,266
2011-08-07,fall,2011,Aug,11,269
2011-08-07,fall,2011,Aug,12,370
2011-08-07,fall,2011,Aug,13,324
2011-08-07,fall,2011,Aug,14,322
2011-08-07,fall,2011,Aug,15,326
2011-08-07,fall,2011,Aug,16,193
2011-08-07,fall,2011,Aug,17,194
2011-08-07,fall,2011,Aug,18,229
2011-08-07,fall,2011,Aug,19,228
2011-08-07,fall,2011,Aug,20,183
2011-08-07,fall,2011,Aug,21,136
2011-08-07,fall,2011,Aug,22,103
2011-08-07,fall,2011,Aug,23,55
2011-08-08,fall,2011,Aug,0,30
2011-08-08,fall,2011,Aug,1,12
2011-08-08,fall,2011,Aug,2,7
2011-08-08,fall,2011,Aug,3,1
2011-08-08,fall,2011,Aug,4,10
2011-08-08,fall,2011,Aug,5,15
2011-08-08,fall,2011,Aug,6,95
2011-08-08,fall,2011,Aug,7,267
2011-08-08,fall,2011,Aug,8,349
2011-08-08,fall,2011,Aug,9,183
2011-08-08,fall,2011,Aug,10,124
2011-08-08,fall,2011,Aug,11,179
2011-08-08,fall,2011,Aug,12,182
2011-08-08,fall,2011,Aug,13,151
2011-08-08,fall,2011,Aug,14,150
2011-08-08,fall,2011,Aug,15,126
2011-08-08,fall,2011,Aug,16,282
2011-08-08,fall,2011,Aug,17,527
2011-08-08,fall,2011,Aug,18,529
2011-08-08,fall,2011,Aug,19,416
2011-08-08,fall,2011,Aug,20,286
2011-08-08,fall,2011,Aug,21,186
2011-08-08,fall,2011,Aug,22,147
2011-08-08,fall,2011,Aug,23,72
2011-08-09,fall,2011,Aug,0,35
2011-08-09,fall,2011,Aug,1,14
2011-08-09,fall,2011,Aug,2,12
2011-08-09,fall,2011,Aug,3,3
2011-08-09,fall,2011,Aug,4,7
2011-08-09,fall,2011,Aug,5,30
2011-08-09,fall,2011,Aug,6,101
2011-08-09,fall,2011,Aug,7,343
2011-08-09,fall,2011,Aug,8,392
2011-08-09,fall,2011,Aug,9,175
2011-08-09,fall,2011,Aug,10,144
2011-08-09,fall,2011,Aug,11,149
2011-08-09,fall,2011,Aug,12,185
2011-08-09,fall,2011,Aug,13,175
2011-08-09,fall,2011,Aug,14,148
2011-08-09,fall,2011,Aug,15,164
2011-08-09,fall,2011,Aug,16,285
2011-08-09,fall,2011,Aug,17,532
2011-08-09,fall,2011,Aug,18,585
2011-08-09,fall,2011,Aug,19,371
2011-08-09,fall,2011,Aug,20,292
2011-08-09,fall,2011,Aug,21,230
2011-08-09,fall,2011,Aug,22,155
2011-08-09,fall,2011,Aug,23,75
2011-08-10,fall,2011,Aug,0,37
2011-08-10,fall,2011,Aug,1,17
2011-08-10,fall,2011,Aug,2,11
2011-08-10,fall,2011,Aug,3,4
2011-08-10,fall,2011,Aug,4,5
2011-08-10,fall,2011,Aug,5,32
2011-08-10,fall,2011,Aug,6,119
2011-08-10,fall,2011,Aug,7,305
2011-08-10,fall,2011,Aug,8,399
2011-08-10,fall,2011,Aug,9,180
2011-08-10,fall,2011,Aug,10,113
2011-08-10,fall,2011,Aug,11,149
2011-08-10,fall,2011,Aug,12,240
2011-08-10,fall,2011,Aug,13,191
2011-08-10,fall,2011,Aug,14,178
2011-08-10,fall,2011,Aug,15,194
2011-08-10,fall,2011,Aug,16,282
2011-08-10,fall,2011,Aug,17,584
2011-08-10,fall,2011,Aug,18,559
2011-08-10,fall,2011,Aug,19,413
2011-08-10,fall,2011,Aug,20,312
2011-08-10,fall,2011,Aug,21,209
2011-08-10,fall,2011,Aug,22,139
2011-08-10,fall,2011,Aug,23,108
2011-08-11,fall,2011,Aug,0,46
2011-08-11,fall,2011,Aug,1,26
2011-08-11,fall,2011,Aug,2,11
2011-08-11,fall,2011,Aug,3,9
2011-08-11,fall,2011,Aug,4,5
2011-08-11,fall,2011,Aug,5,25
2011-08-11,fall,2011,Aug,6,106
2011-08-11,fall,2011,Aug,7,307
2011-08-11,fall,2011,Aug,8,390
2011-08-11,fall,2011,Aug,9,197
2011-08-11,fall,2011,Aug,10,132
2011-08-11,fall,2011,Aug,11,187
2011-08-11,fall,2011,Aug,12,214
2011-08-11,fall,2011,Aug,13,217
2011-08-11,fall,2011,Aug,14,142
2011-08-11,fall,2011,Aug,15,178
2011-08-11,fall,2011,Aug,16,298
2011-08-11,fall,2011,Aug,17,582
2011-08-11,fall,2011,Aug,18,571
2011-08-11,fall,2011,Aug,19,371
2011-08-11,fall,2011,Aug,20,288
2011-08-11,fall,2011,Aug,21,206
2011-08-11,fall,2011,Aug,22,157
2011-08-11,fall,2011,Aug,23,127
2011-08-12,fall,2011,Aug,0,65
2011-08-12,fall,2011,Aug,1,23
2011-08-12,fall,2011,Aug,2,15
2011-08-12,fall,2011,Aug,3,9
2011-08-12,fall,2011,Aug,4,5
2011-08-12,fall,2011,Aug,5,26
2011-08-12,fall,2011,Aug,6,76
2011-08-12,fall,2011,Aug,7,264
2011-08-12,fall,2011,Aug,8,426
2011-08-12,fall,2011,Aug,9,205
2011-08-12,fall,2011,Aug,10,130
2011-08-12,fall,2011,Aug,11,156
2011-08-12,fall,2011,Aug,12,222
2011-08-12,fall,2011,Aug,13,253
2011-08-12,fall,2011,Aug,14,186
2011-08-12,fall,2011,Aug,15,249
2011-08-12,fall,2011,Aug,16,334
2011-08-12,fall,2011,Aug,17,516
2011-08-12,fall,2011,Aug,18,465
2011-08-12,fall,2011,Aug,19,385
2011-08-12,fall,2011,Aug,20,287
2011-08-12,fall,2011,Aug,21,226
2011-08-12,fall,2011,Aug,22,231
2011-08-12,fall,2011,Aug,23,151
2011-08-13,fall,2011,Aug,0,84
2011-08-13,fall,2011,Aug,1,77
2011-08-13,fall,2011,Aug,2,74
2011-08-13,fall,2011,Aug,3,27
2011-08-13,fall,2011,Aug,4,10
2011-08-13,fall,2011,Aug,5,18
2011-08-13,fall,2011,Aug,6,22
2011-08-13,fall,2011,Aug,7,44
2011-08-13,fall,2011,Aug,8,118
2011-08-13,fall,2011,Aug,9,208
2011-08-13,fall,2011,Aug,10,260
2011-08-13,fall,2011,Aug,11,314
2011-08-13,fall,2011,Aug,12,421
2011-08-13,fall,2011,Aug,13,153
2011-08-13,fall,2011,Aug,14,259
2011-08-13,fall,2011,Aug,15,358
2011-08-13,fall,2011,Aug,16,281
2011-08-13,fall,2011,Aug,17,269
2011-08-13,fall,2011,Aug,18,292
2011-08-13,fall,2011,Aug,19,237
2011-08-13,fall,2011,Aug,20,183
2011-08-13,fall,2011,Aug,21,167
2011-08-13,fall,2011,Aug,22,154
2011-08-13,fall,2011,Aug,23,120
2011-08-14,fall,2011,Aug,0,90
2011-08-14,fall,2011,Aug,1,73
2011-08-14,fall,2011,Aug,2,62
2011-08-14,fall,2011,Aug,3,27
2011-08-14,fall,2011,Aug,4,3
2011-08-14,fall,2011,Aug,5,10
2011-08-14,fall,2011,Aug,6,6
2011-08-14,fall,2011,Aug,7,24
2011-08-14,fall,2011,Aug,8,41
2011-08-14,fall,2011,Aug,9,103
2011-08-14,fall,2011,Aug,10,183
2011-08-14,fall,2011,Aug,11,198
2011-08-14,fall,2011,Aug,12,281
2011-08-14,fall,2011,Aug,13,377
2011-08-14,fall,2011,Aug,14,370
2011-08-14,fall,2011,Aug,15,331
2011-08-14,fall,2011,Aug,16,292
2011-08-14,fall,2011,Aug,17,329
2011-08-14,fall,2011,Aug,18,347
2011-08-14,fall,2011,Aug,19,259
2011-08-14,fall,2011,Aug,20,193
2011-08-14,fall,2011,Aug,21,155
2011-08-14,fall,2011,Aug,22,39
2011-08-14,fall,2011,Aug,23,27
2011-08-15,fall,2011,Aug,0,25
2011-08-15,fall,2011,Aug,1,10
2011-08-15,fall,2011,Aug,2,3
2011-08-15,fall,2011,Aug,3,7
2011-08-15,fall,2011,Aug,4,5
2011-08-15,fall,2011,Aug,5,17
2011-08-15,fall,2011,Aug,6,90
2011-08-15,fall,2011,Aug,7,258
2011-08-15,fall,2011,Aug,8,355
2011-08-15,fall,2011,Aug,9,222
2011-08-15,fall,2011,Aug,10,141
2011-08-15,fall,2011,Aug,11,153
2011-08-15,fall,2011,Aug,12,178
2011-08-15,fall,2011,Aug,13,193
2011-08-15,fall,2011,Aug,14,151
2011-08-15,fall,2011,Aug,15,182
2011-08-15,fall,2011,Aug,16,283
2011-08-15,fall,2011,Aug,17,530
2011-08-15,fall,2011,Aug,18,483
2011-08-15,fall,2011,Aug,19,397
2011-08-15,fall,2011,Aug,20,285
2011-08-15,fall,2011,Aug,21,184
2011-08-15,fall,2011,Aug,22,98
2011-08-15,fall,2011,Aug,23,88
2011-08-16,fall,2011,Aug,0,31
2011-08-16,fall,2011,Aug,1,16
2011-08-16,fall,2011,Aug,2,4
2011-08-16,fall,2011,Aug,3,6
2011-08-16,fall,2011,Aug,4,5
2011-08-16,fall,2011,Aug,5,30
2011-08-16,fall,2011,Aug,6,119
2011-08-16,fall,2011,Aug,7,346
2011-08-16,fall,2011,Aug,8,441
2011-08-16,fall,2011,Aug,9,198
2011-08-16,fall,2011,Aug,10,111
2011-08-16,fall,2011,Aug,11,150
2011-08-16,fall,2011,Aug,12,162
2011-08-16,fall,2011,Aug,13,192
2011-08-16,fall,2011,Aug,14,182
2011-08-16,fall,2011,Aug,15,159
2011-08-16,fall,2011,Aug,16,303
2011-08-16,fall,2011,Aug,17,600
2011-08-16,fall,2011,Aug,18,570
2011-08-16,fall,2011,Aug,19,376
2011-08-16,fall,2011,Aug,20,280
2011-08-16,fall,2011,Aug,21,215
2011-08-16,fall,2011,Aug,22,152
2011-08-16,fall,2011,Aug,23,77
2011-08-17,fall,2011,Aug,0,24
2011-08-17,fall,2011,Aug,1,14
2011-08-17,fall,2011,Aug,2,6
2011-08-17,fall,2011,Aug,3,5
2011-08-17,fall,2011,Aug,4,5
2011-08-17,fall,2011,Aug,5,28
2011-08-17,fall,2011,Aug,6,105
2011-08-17,fall,2011,Aug,7,308
2011-08-17,fall,2011,Aug,8,487
2011-08-17,fall,2011,Aug,9,209
2011-08-17,fall,2011,Aug,10,118
2011-08-17,fall,2011,Aug,11,128
2011-08-17,fall,2011,Aug,12,189
2011-08-17,fall,2011,Aug,13,176
2011-08-17,fall,2011,Aug,14,192
2011-08-17,fall,2011,Aug,15,159
2011-08-17,fall,2011,Aug,16,300
2011-08-17,fall,2011,Aug,17,552
2011-08-17,fall,2011,Aug,18,556
2011-08-17,fall,2011,Aug,19,347
2011-08-17,fall,2011,Aug,20,280
2011-08-17,fall,2011,Aug,21,230
2011-08-17,fall,2011,Aug,22,171
2011-08-17,fall,2011,Aug,23,105
2011-08-18,fall,2011,Aug,0,56
2011-08-18,fall,2011,Aug,1,24
2011-08-18,fall,2011,Aug,2,6
2011-08-18,fall,2011,Aug,3,6
2011-08-18,fall,2011,Aug,4,9
2011-08-18,fall,2011,Aug,5,27
2011-08-18,fall,2011,Aug,6,103
2011-08-18,fall,2011,Aug,7,308
2011-08-18,fall,2011,Aug,8,420
2011-08-18,fall,2011,Aug,9,228
2011-08-18,fall,2011,Aug,10,129
2011-08-18,fall,2011,Aug,11,141
2011-08-18,fall,2011,Aug,12,173
2011-08-18,fall,2011,Aug,13,187
2011-08-18,fall,2011,Aug,14,182
2011-08-18,fall,2011,Aug,15,174
2011-08-18,fall,2011,Aug,16,245
2011-08-18,fall,2011,Aug,17,409
2011-08-18,fall,2011,Aug,18,274
2011-08-18,fall,2011,Aug,19,141
2011-08-18,fall,2011,Aug,20,165
2011-08-18,fall,2011,Aug,21,149
2011-08-18,fall,2011,Aug,22,135
2011-08-18,fall,2011,Aug,23,114
2011-08-19,fall,2011,Aug,0,62
2011-08-19,fall,2011,Aug,1,20
2011-08-19,fall,2011,Aug,2,8
2011-08-19,fall,2011,Aug,3,3
2011-08-19,fall,2011,Aug,4,8
2011-08-19,fall,2011,Aug,5,17
2011-08-19,fall,2011,Aug,6,93
2011-08-19,fall,2011,Aug,7,263
2011-08-19,fall,2011,Aug,8,398
2011-08-19,fall,2011,Aug,9,218
2011-08-19,fall,2011,Aug,10,165
2011-08-19,fall,2011,Aug,11,165
2011-08-19,fall,2011,Aug,12,222
2011-08-19,fall,2011,Aug,13,232
2011-08-19,fall,2011,Aug,14,220
2011-08-19,fall,2011,Aug,15,222
2011-08-19,fall,2011,Aug,16,327
2011-08-19,fall,2011,Aug,17,527
2011-08-19,fall,2011,Aug,18,425
2011-08-19,fall,2011,Aug,19,165
2011-08-19,fall,2011,Aug,20,58
2011-08-19,fall,2011,Aug,21,107
2011-08-19,fall,2011,Aug,22,122
2011-08-19,fall,2011,Aug,23,106
2011-08-20,fall,2011,Aug,0,128
2011-08-20,fall,2011,Aug,1,47
2011-08-20,fall,2011,Aug,2,69
2011-08-20,fall,2011,Aug,3,51
2011-08-20,fall,2011,Aug,4,7
2011-08-20,fall,2011,Aug,5,8
2011-08-20,fall,2011,Aug,6,24
2011-08-20,fall,2011,Aug,7,44
2011-08-20,fall,2011,Aug,8,133
2011-08-20,fall,2011,Aug,9,190
2011-08-20,fall,2011,Aug,10,306
2011-08-20,fall,2011,Aug,11,338
2011-08-20,fall,2011,Aug,12,409
2011-08-20,fall,2011,Aug,13,378
2011-08-20,fall,2011,Aug,14,375
2011-08-20,fall,2011,Aug,15,390
2011-08-20,fall,2011,Aug,16,373
2011-08-20,fall,2011,Aug,17,383
2011-08-20,fall,2011,Aug,18,394
2011-08-20,fall,2011,Aug,19,291
2011-08-20,fall,2011,Aug,20,248
2011-08-20,fall,2011,Aug,21,225
2011-08-20,fall,2011,Aug,22,223
2011-08-20,fall,2011,Aug,23,157
2011-08-21,fall,2011,Aug,0,74
2011-08-21,fall,2011,Aug,1,86
2011-08-21,fall,2011,Aug,2,64
2011-08-21,fall,2011,Aug,3,51
2011-08-21,fall,2011,Aug,4,6
2011-08-21,fall,2011,Aug,5,8
2011-08-21,fall,2011,Aug,6,14
2011-08-21,fall,2011,Aug,7,31
2011-08-21,fall,2011,Aug,8,92
2011-08-21,fall,2011,Aug,9,231
2011-08-21,fall,2011,Aug,10,274
2011-08-21,fall,2011,Aug,11,313
2011-08-21,fall,2011,Aug,12,374
2011-08-21,fall,2011,Aug,13,310
2011-08-21,fall,2011,Aug,14,235
2011-08-21,fall,2011,Aug,15,68
2011-08-21,fall,2011,Aug,16,258
2011-08-21,fall,2011,Aug,17,270
2011-08-21,fall,2011,Aug,18,311
2011-08-21,fall,2011,Aug,19,282
2011-08-21,fall,2011,Aug,20,181
2011-08-21,fall,2011,Aug,21,138
2011-08-21,fall,2011,Aug,22,134
2011-08-21,fall,2011,Aug,23,68
2011-08-22,fall,2011,Aug,0,40
2011-08-22,fall,2011,Aug,1,21
2011-08-22,fall,2011,Aug,2,8
2011-08-22,fall,2011,Aug,3,5
2011-08-22,fall,2011,Aug,4,12
2011-08-22,fall,2011,Aug,5,24
2011-08-22,fall,2011,Aug,6,112
2011-08-22,fall,2011,Aug,7,281
2011-08-22,fall,2011,Aug,8,351
2011-08-22,fall,2011,Aug,9,187
2011-08-22,fall,2011,Aug,10,121
2011-08-22,fall,2011,Aug,11,131
2011-08-22,fall,2011,Aug,12,207
2011-08-22,fall,2011,Aug,13,205
2011-08-22,fall,2011,Aug,14,225
2011-08-22,fall,2011,Aug,15,199
2011-08-22,fall,2011,Aug,16,320
2011-08-22,fall,2011,Aug,17,591
2011-08-22,fall,2011,Aug,18,609
2011-08-22,fall,2011,Aug,19,416
2011-08-22,fall,2011,Aug,20,268
2011-08-22,fall,2011,Aug,21,208
2011-08-22,fall,2011,Aug,22,153
2011-08-22,fall,2011,Aug,23,64
2011-08-23,fall,2011,Aug,0,35
2011-08-23,fall,2011,Aug,1,19
2011-08-23,fall,2011,Aug,2,6
2011-08-23,fall,2011,Aug,3,6
2011-08-23,fall,2011,Aug,4,5
2011-08-23,fall,2011,Aug,5,36
2011-08-23,fall,2011,Aug,6,114
2011-08-23,fall,2011,Aug,7,344
2011-08-23,fall,2011,Aug,8,504
2011-08-23,fall,2011,Aug,9,225
2011-08-23,fall,2011,Aug,10,148
2011-08-23,fall,2011,Aug,11,186
2011-08-23,fall,2011,Aug,12,237
2011-08-23,fall,2011,Aug,13,234
2011-08-23,fall,2011,Aug,14,651
2011-08-23,fall,2011,Aug,15,601
2011-08-23,fall,2011,Aug,16,444
2011-08-23,fall,2011,Aug,17,472
2011-08-23,fall,2011,Aug,18,519
2011-08-23,fall,2011,Aug,19,367
2011-08-23,fall,2011,Aug,20,260
2011-08-23,fall,2011,Aug,21,211
2011-08-23,fall,2011,Aug,22,191
2011-08-23,fall,2011,Aug,23,80
2011-08-24,fall,2011,Aug,0,38
2011-08-24,fall,2011,Aug,1,24
2011-08-24,fall,2011,Aug,2,6
2011-08-24,fall,2011,Aug,3,1
2011-08-24,fall,2011,Aug,4,7
2011-08-24,fall,2011,Aug,5,27
2011-08-24,fall,2011,Aug,6,108
2011-08-24,fall,2011,Aug,7,308
2011-08-24,fall,2011,Aug,8,468
2011-08-24,fall,2011,Aug,9,213
2011-08-24,fall,2011,Aug,10,146
2011-08-24,fall,2011,Aug,11,185
2011-08-24,fall,2011,Aug,12,235
2011-08-24,fall,2011,Aug,13,236
2011-08-24,fall,2011,Aug,14,204
2011-08-24,fall,2011,Aug,15,204
2011-08-24,fall,2011,Aug,16,271
2011-08-24,fall,2011,Aug,17,567
2011-08-24,fall,2011,Aug,18,621
2011-08-24,fall,2011,Aug,19,440
2011-08-24,fall,2011,Aug,20,334
2011-08-24,fall,2011,Aug,21,236
2011-08-24,fall,2011,Aug,22,181
2011-08-24,fall,2011,Aug,23,70
2011-08-25,fall,2011,Aug,0,52
2011-08-25,fall,2011,Aug,1,15
2011-08-25,fall,2011,Aug,2,5
2011-08-25,fall,2011,Aug,3,4
2011-08-25,fall,2011,Aug,4,7
2011-08-25,fall,2011,Aug,5,26
2011-08-25,fall,2011,Aug,6,102
2011-08-25,fall,2011,Aug,7,313
2011-08-25,fall,2011,Aug,8,484
2011-08-25,fall,2011,Aug,9,162
2011-08-25,fall,2011,Aug,10,142
2011-08-25,fall,2011,Aug,11,151
2011-08-25,fall,2011,Aug,12,41
2011-08-25,fall,2011,Aug,13,37
2011-08-25,fall,2011,Aug,14,113
2011-08-25,fall,2011,Aug,15,132
2011-08-25,fall,2011,Aug,16,121
2011-08-25,fall,2011,Aug,17,312
2011-08-25,fall,2011,Aug,18,408
2011-08-25,fall,2011,Aug,19,272
2011-08-25,fall,2011,Aug,20,225
2011-08-25,fall,2011,Aug,21,187
2011-08-25,fall,2011,Aug,22,147
2011-08-25,fall,2011,Aug,23,84
2011-08-26,fall,2011,Aug,0,51
2011-08-26,fall,2011,Aug,1,23
2011-08-26,fall,2011,Aug,2,20
2011-08-26,fall,2011,Aug,3,11
2011-08-26,fall,2011,Aug,4,8
2011-08-26,fall,2011,Aug,5,26
2011-08-26,fall,2011,Aug,6,105
2011-08-26,fall,2011,Aug,7,266
2011-08-26,fall,2011,Aug,8,404
2011-08-26,fall,2011,Aug,9,230
2011-08-26,fall,2011,Aug,10,123
2011-08-26,fall,2011,Aug,11,214
2011-08-26,fall,2011,Aug,12,243
2011-08-26,fall,2011,Aug,13,237
2011-08-26,fall,2011,Aug,14,219
2011-08-26,fall,2011,Aug,15,249
2011-08-26,fall,2011,Aug,16,343
2011-08-26,fall,2011,Aug,17,489
2011-08-26,fall,2011,Aug,18,410
2011-08-26,fall,2011,Aug,19,290
2011-08-26,fall,2011,Aug,20,222
2011-08-26,fall,2011,Aug,21,190
2011-08-26,fall,2011,Aug,22,152
2011-08-26,fall,2011,Aug,23,136
2011-08-27,fall,2011,Aug,0,145
2011-08-27,fall,2011,Aug,1,64
2011-08-27,fall,2011,Aug,2,77
2011-08-27,fall,2011,Aug,3,30
2011-08-27,fall,2011,Aug,4,4
2011-08-27,fall,2011,Aug,5,12
2011-08-27,fall,2011,Aug,6,18
2011-08-27,fall,2011,Aug,7,28
2011-08-27,fall,2011,Aug,8,76
2011-08-27,fall,2011,Aug,9,156
2011-08-27,fall,2011,Aug,10,205
2011-08-27,fall,2011,Aug,11,88
2011-08-27,fall,2011,Aug,12,76
2011-08-27,fall,2011,Aug,13,43
2011-08-27,fall,2011,Aug,14,23
2011-08-27,fall,2011,Aug,15,30
2011-08-27,fall,2011,Aug,16,24
2011-08-27,fall,2011,Aug,17,16
2011-08-28,fall,2011,Aug,7,1
2011-08-28,fall,2011,Aug,8,8
2011-08-28,fall,2011,Aug,9,53
2011-08-28,fall,2011,Aug,10,142
2011-08-28,fall,2011,Aug,11,237
2011-08-28,fall,2011,Aug,12,306
2011-08-28,fall,2011,Aug,13,431
2011-08-28,fall,2011,Aug,14,447
2011-08-28,fall,2011,Aug,15,469
2011-08-28,fall,2011,Aug,16,491
2011-08-28,fall,2011,Aug,17,398
2011-08-28,fall,2011,Aug,18,402
2011-08-28,fall,2011,Aug,19,387
2011-08-28,fall,2011,Aug,20,214
2011-08-28,fall,2011,Aug,21,186
2011-08-28,fall,2011,Aug,22,98
2011-08-28,fall,2011,Aug,23,64
2011-08-29,fall,2011,Aug,0,34
2011-08-29,fall,2011,Aug,1,20
2011-08-29,fall,2011,Aug,2,13
2011-08-29,fall,2011,Aug,3,6
2011-08-29,fall,2011,Aug,4,3
2011-08-29,fall,2011,Aug,5,17
2011-08-29,fall,2011,Aug,6,102
2011-08-29,fall,2011,Aug,7,284
2011-08-29,fall,2011,Aug,8,404
2011-08-29,fall,2011,Aug,9,188
2011-08-29,fall,2011,Aug,10,115
2011-08-29,fall,2011,Aug,11,138
2011-08-29,fall,2011,Aug,12,207
2011-08-29,fall,2011,Aug,13,218
2011-08-29,fall,2011,Aug,14,182
2011-08-29,fall,2011,Aug,15,220
2011-08-29,fall,2011,Aug,16,282
2011-08-29,fall,2011,Aug,17,591
2011-08-29,fall,2011,Aug,18,547
2011-08-29,fall,2011,Aug,19,367
2011-08-29,fall,2011,Aug,20,277
2011-08-29,fall,2011,Aug,21,202
2011-08-29,fall,2011,Aug,22,142
2011-08-29,fall,2011,Aug,23,75
2011-08-30,fall,2011,Aug,0,27
2011-08-30,fall,2011,Aug,1,13
2011-08-30,fall,2011,Aug,2,10
2011-08-30,fall,2011,Aug,3,4
2011-08-30,fall,2011,Aug,4,6
2011-08-30,fall,2011,Aug,5,28
2011-08-30,fall,2011,Aug,6,119
2011-08-30,fall,2011,Aug,7,357
2011-08-30,fall,2011,Aug,8,493
2011-08-30,fall,2011,Aug,9,218
2011-08-30,fall,2011,Aug,10,137
2011-08-30,fall,2011,Aug,11,175
2011-08-30,fall,2011,Aug,12,237
2011-08-30,fall,2011,Aug,13,229
2011-08-30,fall,2011,Aug,14,209
2011-08-30,fall,2011,Aug,15,196
2011-08-30,fall,2011,Aug,16,337
2011-08-30,fall,2011,Aug,17,611
2011-08-30,fall,2011,Aug,18,576
2011-08-30,fall,2011,Aug,19,465
2011-08-30,fall,2011,Aug,20,298
2011-08-30,fall,2011,Aug,21,223
2011-08-30,fall,2011,Aug,22,143
2011-08-30,fall,2011,Aug,23,93
2011-08-31,fall,2011,Aug,0,32
2011-08-31,fall,2011,Aug,1,15
2011-08-31,fall,2011,Aug,2,6
2011-08-31,fall,2011,Aug,3,6
2011-08-31,fall,2011,Aug,4,5
2011-08-31,fall,2011,Aug,5,27
2011-08-31,fall,2011,Aug,6,111
2011-08-31,fall,2011,Aug,7,328
2011-08-31,fall,2011,Aug,8,467
2011-08-31,fall,2011,Aug,9,244
2011-08-31,fall,2011,Aug,10,138
2011-08-31,fall,2011,Aug,11,171
2011-08-31,fall,2011,Aug,12,260
2011-08-31,fall,2011,Aug,13,221
